lo,hi,n,mean,std,sharpe,win_rate
0.64,0.72,169,-0.09785723280769301,0.7133413488024993,-0.13718149518735728,0.621301775147929
0.62,0.68,142,-0.10489300678875119,0.7527487479539638,-0.1393466373392974,0.5915492957746479
0.62,0.72,216,-0.11341063996070587,0.7309904340212492,-0.15514654458174365,0.6018518518518519
0.64,0.66,47,-0.12834075729983602,0.7588845253011713,-0.16911763650590006,0.574468085106383
0.64,0.7,128,-0.13389223476133474,0.7369958636824865,-0.181672979943641,0.5859375
0.68,0.72,74,-0.12975528739878106,0.6870159516915061,-0.18886793978991287,0.6216216216216216
0.66,0.7,81,-0.13711346242417974,0.7239721846570331,-0.18939051158316866,0.5925925925925926
0.62,0.7,175,-0.143411611065504,0.7513890594818023,-0.19086198987833047,0.5714285714285714
0.62,0.66,94,-0.14883873915004942,0.7741947805036333,-0.19224973210646815,0.5531914893617021
0.62,0.64,47,-0.1693367210002628,0.788675509355204,-0.21471025661581292,0.5319148936170213
0.68,0.7,33,-0.30915833249880414,0.7224464203098627,-0.42793254116506496,0.48484848484848486
