lo,hi,n,mean,std,sharpe,win_rate
0.64,0.84,556,-0.06312687643016048,0.6312138758627344,-0.10000869569585988,0.6960431654676259
0.64,0.78,429,-0.06769210311623243,0.6622706418364556,-0.10221214536782783,0.6713286713286714
0.62,0.8,545,-0.06967101963996468,0.6681532536835642,-0.1042740108737998,0.6678899082568808
0.6,0.7,329,-0.07944614497725573,0.7541771610065383,-0.10534148882369428,0.6048632218844985
0.62,0.74,383,-0.07529651984917735,0.7041968094664913,-0.10692539193158652,0.639686684073107
0.64,0.8,482,-0.0717571510345309,0.6527560398636959,-0.10992950911570996,0.6763485477178424
0.64,0.74,320,-0.07954627561593146,0.6891616340023166,-0.11542470110236007,0.646875
0.76,0.86,209,-0.06137083234260411,0.5263320282903332,-0.11660098387315121,0.7655502392344498
0.62,0.68,185,-0.08981518748475727,0.7520849668515618,-0.11942159655277886,0.6
0.66,0.7,135,-0.08638319141304243,0.7086454316701982,-0.12189903095748023,0.6296296296296297
0.62,0.72,309,-0.08988217905020503,0.7249904013088577,-0.12397706078306236,0.6181229773462783
0.76,0.82,145,-0.06893430865573183,0.5513796997797428,-0.12502148461988846,0.7448275862068966
0.68,0.72,124,-0.0899821261438166,0.6825706849465265,-0.1318282899167665,0.6451612903225806
0.76,0.84,180,-0.07162385250639978,0.5426570372786916,-0.1319873282498611,0.75
0.64,0.72,246,-0.09914566837957924,0.7111205740636359,-0.13942174083505984,0.6219512195121951
0.62,0.7,255,-0.10431387779548817,0.7406898847594868,-0.14083340402219813,0.6
0.64,0.68,122,-0.10845943261920687,0.7388926844672044,-0.14678644801770377,0.5983606557377049
0.62,0.66,120,-0.12448589997573964,0.7746621514928267,-0.16069702093467048,0.5666666666666667
0.82,0.84,35,-0.08276624845916704,0.5047649086022654,-0.1639698938033419,0.7714285714285715
0.64,0.7,192,-0.12091812464954492,0.7280620927260758,-0.16608215955426597,0.5989583333333334
0.78,0.8,53,-0.10466102946755045,0.5688567567358126,-0.18398485774891996,0.7169811320754716
0.76,0.8,106,-0.1167990278738361,0.5875863977467607,-0.19877762371921756,0.6981132075471698
0.68,0.7,70,-0.14263184504527698,0.708266833030704,-0.20138151102593527,0.6
0.76,0.78,53,-0.12893702628012177,0.6054939123884066,-0.2129452066190427,0.6792452830188679
0.98,1.0,153,-0.0015126409073398168,0.005875315161656762,-0.25745698157803537,0.35947712418300654
0.64,0.66,57,-0.20271138757810353,0.7659172090465151,-0.26466488177026015,0.5263157894736842
